row_id,case_id,process_name,sub_process,activity_id,activity_name,performer_id,performer_type,application_used,start_time,end_time,activity_duration_min,is_manual,automation_possible,automation_type,automation_coverage_pct,manual_effort_min,error_flag,error_type,rework_flag,rework_count,sla_met,sla_delay_hours,tat_hours,employee_role,team_name,region,transaction_amount,cost_per_case,created_at,created_by
3860,CASE-410841,F&A,Payroll,ACT-4544214,Schedule Interview,BOT-212,Bot,CustomPortal,04-06-2025 02:16,04-06-2025 02:30,14.35,FALSE,FALSE,,0,0,TRUE,Validation Failure,TRUE,3,TRUE,0,2.886,Bot,CBS_SC_Team,EU,,1.08,04-06-2025 01:04,EMP-2001
3861,CASE-417667,F&A,MonthEndClose,ACT-8223422,Post Journal,BOT-808,Bot,Email,19-05-2025 16:45,58:39.8,13.48,FALSE,FALSE,,0,0,FALSE,,FALSE,0,TRUE,0,2.428,Bot,CBS_AR_Team,India,13596.85,0.87,19-05-2025 16:05,ingest_job_v2
3862,CASE-794325,Supply Chain,Procurement,ACT-3551556,Create Purchase Order,EMP-1649,Human,SAP ECC,12-09-2025 00:15,22:46.2,7.57,TRUE,TRUE,Script,74.1,7.57,FALSE,,FALSE,0,TRUE,0,2.621,SME,CBS_SC_Team,India,,0.57,11-09-2025 23:05,EMP-1002
3863,CASE-669754,F&A,Payroll,ACT-5386747,Reconcile Account,EMP-1007,Human,Excel,16-08-2025 19:00,03:45.4,3.74,TRUE,FALSE,,0,3.74,FALSE,,FALSE,0,TRUE,0,1.379,Associate,CBS_AR_Team,India,7693.39,0.5,16-08-2025 18:01,EMP-2001
3864,CASE-659816,HR,Hiring,ACT-4083317,Schedule Interview,EMP-7595,Human,Excel,17-07-2025 14:57,59:32.6,2.36,TRUE,FALSE,,0,2.36,FALSE,,FALSE,0,TRUE,0,0.599,Approver,CBS_SC_Team,EU,,0.5,17-07-2025 14:18,EMP-1001
3865,CASE-519170,F&A,MonthEndClose,ACT-6317124,Update Payroll,EMP-7029,Human,Email,28-06-2025 08:07,28-06-2025 08:08,0.9,TRUE,FALSE,,0,0.9,FALSE,,FALSE,0,TRUE,0,3.308,Associate,CBS_Payroll_Team,US,12342,0.5,28-06-2025 06:45,ingest_job_v1
3866,CASE-481056,Supply Chain,Logistics,ACT-5323044,Approve Invoice,EMP-2178,Human,Email,16-09-2025 13:52,56:00.6,3.51,TRUE,FALSE,,0,3.51,FALSE,,FALSE,0,TRUE,0,2.225,Approver,CBS_AR_Team,India,,0.5,16-09-2025 12:04,EMP-2001
3867,CASE-215099,HR,Leaves,ACT-1666549,Update Inventory,EMP-2702,Human,Workday,03-06-2025 00:39,43:40.6,4.26,TRUE,FALSE,,0,4.26,TRUE,Missing Data,FALSE,0,TRUE,0,0.583,SME,CBS_Payroll_Team,India,,0.5,02-06-2025 23:45,EMP-1001
3868,CASE-879935,Supply Chain,Procurement,ACT-8127451,Create Purchase Order,EMP-1843,Human,Workday,03-08-2025 09:42,51:32.6,9.01,TRUE,FALSE,,0,9.01,FALSE,,FALSE,0,FALSE,16.724,3.006,Approver,CBS_SC_Team,India,,0.71,03-08-2025 08:40,ingest_job_v2
3869,CASE-752280,F&A,AR,ACT-9981056,Resolve Exception,EMP-2235,Human,SAP ECC,25-11-2025 08:52,00:44.4,8.59,TRUE,TRUE,AI,78.64,8.59,FALSE,,FALSE,0,TRUE,0,3.633,Approver,CBS_Payroll_Team,US,10519.49,0.5,25-11-2025 08:10,EMP-1002
3870,CASE-414629,HR,Payroll,ACT-2821074,Update Payroll,BOT-324,Bot,Oracle EBS,14-07-2025 05:35,35:53.8,0.58,FALSE,FALSE,,0,0,FALSE,,FALSE,0,TRUE,0,2.324,Bot,CBS_SC_Team,India,,0.5,14-07-2025 03:55,ingest_job_v2
3871,CASE-674940,HR,Leaves,ACT-7665651,Approve Invoice,EMP-7278,Human,Email,20-06-2025 20:55,59:02.2,4.02,TRUE,FALSE,,0,4.02,FALSE,,FALSE,0,TRUE,0,3.613,SME,CBS_AR_Team,EU,,0.5,20-06-2025 19:32,EMP-1002
3872,CASE-526265,HR,Leaves,ACT-6532821,Post Journal,EMP-8250,Human,Workday,24-11-2025 08:30,24-11-2025 08:31,1.6,TRUE,FALSE,,0,1.6,FALSE,,FALSE,0,TRUE,0,1.322,Manager,CBS_HR_Team,India,,0.5,24-11-2025 08:16,ingest_job_v2
3873,CASE-819004,F&A,AP,ACT-3475435,Schedule Interview,EMP-5515,Human,Workday,30-06-2025 22:59,01:08.6,1.36,TRUE,FALSE,,0,1.36,FALSE,,FALSE,0,TRUE,0,2.017,SME,CBS_SC_Team,EU,9753.7,0.5,30-06-2025 22:18,ingest_job_v1
3874,CASE-209771,HR,Onboarding,ACT-4393654,Create Purchase Order,EMP-7512,Human,CustomPortal,23-03-2025 16:52,23-03-2025 17:06,14.05,TRUE,FALSE,,0,14.05,FALSE,,FALSE,0,TRUE,0,1.961,Sr Analyst,CBS_HR_Team,India,,0.5,23-03-2025 16:05,EMP-2001
3875,CASE-701387,HR,Leaves,ACT-2261957,Create Purchase Order,EMP-5476,Human,Workday,31-08-2025 04:15,31-08-2025 04:15,0.5,TRUE,TRUE,,62.45,0.5,TRUE,Missing Data,FALSE,0,TRUE,0,3.581,Analyst,CBS_SC_Team,EU,,0.5,31-08-2025 04:01,ingest_job_v2
3876,CASE-498912,F&A,AP,ACT-5144036,Validate Candidate,SYSTEM-27,System,Excel,28-03-2025 04:10,28-03-2025 04:14,4.35,FALSE,FALSE,,0,0,FALSE,,FALSE,0,TRUE,0,0.612,System,CBS_AP_Team,EU,9739.7,0.5,28-03-2025 02:29,EMP-1002
3877,CASE-289336,F&A,MonthEndClose,ACT-6658995,Process Payment,BOT-795,Bot,Oracle EBS,20-02-2025 14:09,10:44.2,1.47,FALSE,FALSE,,0,0,FALSE,,FALSE,0,TRUE,0,1.633,Bot,CBS_SC_Team,India,,0.5,20-02-2025 12:47,EMP-2001
3878,CASE-391446,F&A,AR,ACT-8499706,Post Journal,EMP-2639,Human,Excel,08-11-2025 11:10,27:22.2,16.92,TRUE,TRUE,API,76.81,16.92,FALSE,,FALSE,0,TRUE,0,0.485,SME,CBS_HR_Team,India,19650.37,1.38,08-11-2025 09:27,ingest_job_v1
3879,CASE-755591,F&A,MonthEndClose,ACT-3168031,Create Purchase Order,EMP-6657,Human,Email,08-06-2025 23:25,31:45.6,6.51,TRUE,FALSE,,0,6.51,FALSE,,FALSE,0,TRUE,0,1.673,Approver,CBS_SC_Team,India,,0.5,08-06-2025 22:28,ingest_job_v1
3880,CASE-792323,F&A,AR,ACT-7881404,Resolve Exception,EMP-1321,Human,Email,10-08-2025 00:47,49:36.6,2.11,TRUE,TRUE,Script,48.74,2.11,FALSE,,FALSE,0,TRUE,0,3.856,SME,CBS_AP_Team,EU,15409.35,0.5,09-08-2025 22:56,EMP-2001
3881,CASE-259088,Supply Chain,Inventory,ACT-3740120,Reconcile Account,BOT-193,Bot,Oracle EBS,29-06-2025 15:24,30:10.8,5.58,FALSE,FALSE,,0,0,FALSE,,FALSE,0,TRUE,0,1.914,Bot,CBS_AR_Team,US,,0.5,29-06-2025 14:22,EMP-2001
3882,CASE-733840,Supply Chain,Inventory,ACT-9022702,Reconcile Account,EMP-8707,Human,Oracle EBS,16-04-2025 04:33,07:55.0,34.73344364,TRUE,FALSE,,0,34.73,FALSE,,FALSE,0,TRUE,0,3.353,Sr Analyst,CBS_SC_Team,India,,1.02,16-04-2025 02:47,EMP-2001
3883,CASE-769277,F&A,AP,ACT-5995696,Schedule Interview,EMP-7124,Human,Excel,04-09-2025 06:37,02:22.8,25.38,TRUE,TRUE,Script,83.22,25.38,FALSE,,FALSE,0,TRUE,0,1.187,Approver,CBS_SC_Team,US,12652.93,2.42,04-09-2025 05:59,EMP-1001
3884,CASE-494340,Supply Chain,Order Fulfillment,ACT-3324579,Post Journal,BOT-637,Bot,SAP ECC,05-09-2025 21:19,21:33.4,1.99,FALSE,FALSE,,0,0,FALSE,,FALSE,0,FALSE,1.795,0.382,Bot,CBS_SC_Team,India,,0.5,05-09-2025 20:06,EMP-1001
3885,CASE-158840,F&A,Payroll,ACT-9052944,Update Payroll,EMP-5060,Human,Oracle EBS,30-05-2025 11:05,22:55.4,17.39,TRUE,TRUE,Script,29.68,17.39,FALSE,,FALSE,0,TRUE,0,3.69,Associate,CBS_SC_Team,India,13469.3,0.97,30-05-2025 10:38,EMP-2001
3886,CASE-808586,Supply Chain,Order Fulfillment,ACT-4898454,Update Inventory,EMP-2713,Human,CustomPortal,01-10-2025 22:48,10:24.8,21.78,TRUE,FALSE,,0,21.78,FALSE,,FALSE,0,TRUE,0,3.6,Associate,CBS_Payroll_Team,EU,,1.71,01-10-2025 22:07,EMP-2001
3887,CASE-876714,Supply Chain,Order Fulfillment,ACT-5086167,Resolve Exception,EMP-7214,Human,Oracle EBS,21-07-2025 16:25,44:58.6,19.86,TRUE,FALSE,,0,19.86,FALSE,,FALSE,0,TRUE,0,3.391,Manager,CBS_AP_Team,EU,,0.74,21-07-2025 14:25,EMP-2001
3888,CASE-595076,F&A,MonthEndClose,ACT-1556617,Reconcile Account,EMP-6116,Human,Oracle EBS,14-08-2025 04:55,03:05.2,8.07,TRUE,TRUE,RPA,48.29,8.07,FALSE,,FALSE,0,TRUE,0,2.68,Sr Analyst,CBS_HR_Team,India,13459.08,0.64,14-08-2025 04:05,ingest_job_v2
3889,CASE-248333,Supply Chain,Procurement,ACT-6779299,Resolve Exception,BOT-484,Bot,SAP ECC,21-02-2025 01:31,21-02-2025 01:39,7.95,FALSE,FALSE,,0,0,TRUE,Incorrect Approval,FALSE,0,TRUE,0,3.579,Bot,CBS_SC_Team,US,,0.58,21-02-2025 00:09,EMP-1002
3890,CASE-809647,F&A,AP,ACT-5364709,Create Purchase Order,EMP-5193,Human,CustomPortal,12-08-2025 07:13,18:04.8,4.13,TRUE,FALSE,,0,4.13,FALSE,,FALSE,0,TRUE,0,3.753,SME,CBS_AP_Team,India,2406.18,0.5,12-08-2025 07:12,ingest_job_v2
3891,CASE-780951,F&A,Payroll,ACT-3791745,Create Purchase Order,EMP-9944,Human,SAP ECC,10-08-2025 10:57,08:48.2,11.17,TRUE,FALSE,,0,11.17,TRUE,Mismatch,FALSE,0,FALSE,26.414,0.804,Approver,CBS_Payroll_Team,US,,0.53,10-08-2025 09:24,EMP-2001
3892,CASE-597640,Supply Chain,Procurement,ACT-9736407,Update Inventory,EMP-6232,Human,PeopleSoft,26-02-2025 22:49,55:47.6,6.06,TRUE,FALSE,,0,6.06,FALSE,,FALSE,0,TRUE,0,0.292,Sr Analyst,CBS_Payroll_Team,EU,,0.5,26-02-2025 22:24,ingest_job_v2
3893,CASE-816217,F&A,Payroll,ACT-1115746,Process Payment,EMP-4707,Human,PeopleSoft,01-01-2025 15:04,01-01-2025 15:13,9.05,TRUE,TRUE,RPA,73.97,9.05,FALSE,,FALSE,0,TRUE,0,0.184,Approver,CBS_AP_Team,EU,,0.5,01-01-2025 13:33,EMP-1002
3894,CASE-290755,HR,Leaves,ACT-3500010,Post Journal,EMP-4716,Human,Email,21-09-2025 04:58,03:23.8,4.48,TRUE,TRUE,AI,50.85,4.48,FALSE,,FALSE,0,TRUE,0,1.163,Approver,CBS_HR_Team,EU,,0.5,21-09-2025 04:26,ingest_job_v1
3895,CASE-791028,F&A,MonthEndClose,ACT-5229604,Process Onboarding,EMP-1211,Human,SAP ECC,04-09-2025 19:55,05:37.2,10.52,TRUE,FALSE,,0,10.52,FALSE,,FALSE,0,TRUE,0,3.372,Associate,CBS_Payroll_Team,India,7744.01,0.74,04-09-2025 19:10,EMP-2001
3896,CASE-494015,F&A,AP,ACT-5591582,Post Journal,BOT-965,Bot,SAP ECC,02-08-2025 22:29,43:16.2,13.92,FALSE,FALSE,,0,0,FALSE,,FALSE,0,TRUE,0,2.916,Bot,CBS_Payroll_Team,EU,,1.27,02-08-2025 22:06,ingest_job_v2
3897,CASE-819593,F&A,MonthEndClose,ACT-9934505,Approve Invoice,EMP-9449,Human,Excel,17-11-2025 10:29,30:56.2,1.27,TRUE,TRUE,,81.42,1.27,FALSE,,FALSE,0,TRUE,0,0.978,Sr Analyst,CBS_SC_Team,India,,0.5,17-11-2025 09:40,ingest_job_v1
3898,CASE-720517,F&A,AP,ACT-1438849,Resolve Exception,EMP-6167,Human,SAP ECC,28-06-2025 20:29,44:15.6,14.31,TRUE,FALSE,,0,14.31,FALSE,,FALSE,0,TRUE,0,1.583,Analyst,CBS_HR_Team,EU,16272.04,0.85,28-06-2025 19:25,EMP-1002
3899,CASE-967848,F&A,AP,ACT-4356181,Approve Leave,EMP-2099,Human,PeopleSoft,21-03-2025 02:42,48:54.2,6.22,TRUE,FALSE,,0,6.22,FALSE,,FALSE,0,TRUE,0,3.325,Manager,CBS_AR_Team,India,,0.5,21-03-2025 01:46,ingest_job_v1
3900,CASE-673692,Supply Chain,Procurement,ACT-6313353,Reconcile Account,EMP-8135,Human,Workday,27-06-2025 22:09,27-06-2025 22:24,14.9,TRUE,TRUE,AI,80.4,14.9,FALSE,,FALSE,0,TRUE,0,3.148,Analyst,CBS_Payroll_Team,EU,,0.66,27-06-2025 21:20,ingest_job_v2
3901,CASE-946539,Supply Chain,Order Fulfillment,ACT-1618154,Approve Leave,EMP-9000,Human,SAP ECC,01-11-2025 12:07,11:38.2,4.52,TRUE,FALSE,,0,4.52,FALSE,,FALSE,0,TRUE,0,0.354,Analyst,CBS_HR_Team,EU,,0.5,01-11-2025 11:57,EMP-2001
3902,CASE-229703,F&A,MonthEndClose,ACT-5287938,Validate Invoice,BOT-789,Bot,Excel,14-08-2025 01:10,13:57.6,3.81,FALSE,FALSE,,0,0,FALSE,,FALSE,0,TRUE,0,2.408,Bot,CBS_SC_Team,India,4041.6,0.5,13-08-2025 23:15,ingest_job_v2
3903,CASE-736224,F&A,AP,ACT-2226189,Update Inventory,EMP-5871,Human,PeopleSoft,28-02-2025 22:17,37:20.8,19.73,TRUE,FALSE,,0,19.73,TRUE,Incorrect Approval,TRUE,1,FALSE,18.653,2.482,Manager,CBS_HR_Team,EU,12492.74,1.05,28-02-2025 22:13,ingest_job_v2
3904,CASE-754351,Supply Chain,Order Fulfillment,ACT-6061619,Process Onboarding,EMP-2406,Human,Workday,01-04-2025 07:46,48:48.6,2.31,TRUE,TRUE,AI,67.3,2.31,FALSE,,FALSE,0,TRUE,0,1.41,Associate,CBS_AR_Team,India,,0.5,01-04-2025 06:00,EMP-1002
3905,CASE-898619,Supply Chain,Procurement,ACT-2726073,Resolve Exception,EMP-9024,Human,SAP ECC,17-05-2025 10:26,41:16.2,14.87,TRUE,TRUE,,55.89,14.87,FALSE,,FALSE,0,TRUE,0,2.474,Analyst,CBS_AR_Team,India,,1.35,17-05-2025 08:51,ingest_job_v2
3906,CASE-411073,Supply Chain,Procurement,ACT-7318331,Reconcile Account,EMP-4199,Human,PeopleSoft,15-04-2025 07:22,27:38.4,5.29,TRUE,TRUE,AI,47.09,5.29,FALSE,,FALSE,0,TRUE,0,2.989,SME,CBS_AP_Team,US,,0.5,15-04-2025 07:05,EMP-1002
3907,CASE-447650,Supply Chain,Inventory,ACT-9740781,Receive Goods,BOT-600,Bot,PeopleSoft,24-05-2025 14:18,24:12.2,5.77,FALSE,FALSE,,0,0,FALSE,,FALSE,0,TRUE,0,3.711,Bot,CBS_AR_Team,EU,,0.5,24-05-2025 12:52,ingest_job_v1
3908,CASE-187126,Supply Chain,Order Fulfillment,ACT-7297928,Process Payment,EMP-6155,Human,PeopleSoft,21-11-2025 14:00,21-11-2025 14:03,2.95,TRUE,TRUE,Workflow,50.33,2.95,FALSE,,FALSE,0,TRUE,0,3.835,Analyst,CBS_HR_Team,India,,0.5,21-11-2025 12:49,EMP-1002
3909,CASE-216214,F&A,AP,ACT-2842360,Approve Leave,EMP-4339,Human,CustomPortal,22-09-2025 14:36,43:01.6,6.81,TRUE,FALSE,,0,6.81,FALSE,,FALSE,0,TRUE,0,0.981,Sr Analyst,CBS_Payroll_Team,India,19362.98,0.5,22-09-2025 12:53,EMP-2001
3910,CASE-371474,F&A,Payroll,ACT-8792057,Post Journal,EMP-5458,Human,Email,20-06-2025 09:42,20-06-2025 09:45,3.15,TRUE,TRUE,Workflow,77.31,3.15,FALSE,,FALSE,0,TRUE,0,2.271,Analyst,CBS_Payroll_Team,US,14877.08,0.5,20-06-2025 09:23,EMP-2001
3911,CASE-276075,F&A,MonthEndClose,ACT-4019908,Update Payroll,EMP-7244,Human,Excel,09-06-2025 17:33,09-06-2025 17:34,0.5,TRUE,FALSE,,0,0.5,FALSE,,FALSE,0,TRUE,0,1.526,Sr Analyst,CBS_Payroll_Team,US,,0.5,09-06-2025 15:33,EMP-1002
3912,CASE-471038,F&A,Payroll,ACT-1488582,Resolve Exception,EMP-6966,Human,Workday,03-08-2025 21:38,40:47.4,2.54,TRUE,TRUE,Script,67.59,2.54,FALSE,,FALSE,0,TRUE,0,2.784,Associate,CBS_HR_Team,EU,13104.53,0.5,03-08-2025 20:13,ingest_job_v2
3913,CASE-770608,F&A,MonthEndClose,ACT-1673619,Validate Invoice,EMP-5479,Human,Email,08-10-2025 02:41,08-10-2025 02:42,0.5,TRUE,FALSE,,0,0.5,FALSE,,FALSE,0,TRUE,0,3.677,Approver,CBS_HR_Team,US,4950.72,0.5,08-10-2025 02:23,ingest_job_v2
3914,CASE-542386,HR,Hiring,ACT-9379998,Validate Invoice,EMP-8420,Human,Oracle EBS,19-11-2025 02:01,32:06.6,30.66,TRUE,FALSE,,0,30.66,FALSE,,FALSE,0,TRUE,0,3.754,Associate,CBS_SC_Team,India,,0.78,19-11-2025 01:05,EMP-1001
3915,CASE-195769,F&A,AP,ACT-5526521,Validate Invoice,BOT-288,Bot,SAP ECC,08-05-2025 04:26,53:44.4,26.99,FALSE,FALSE,,0,0,FALSE,,FALSE,0,TRUE,0,2.337,Bot,CBS_AP_Team,EU,4194.26,1.7,08-05-2025 02:30,ingest_job_v1
3916,CASE-295224,F&A,Payroll,ACT-7120592,Validate Candidate,EMP-2779,Human,Email,31-07-2025 10:25,29:21.2,4.02,TRUE,FALSE,,0,4.02,FALSE,,FALSE,0,FALSE,31.353,0.114,Sr Analyst,CBS_AR_Team,India,,0.5,31-07-2025 10:08,EMP-1001
3917,CASE-462986,HR,Onboarding,ACT-4302313,Create Purchase Order,EMP-3803,Human,Email,28-10-2025 20:48,59:00.8,10.43,TRUE,TRUE,,76.55,10.43,FALSE,,FALSE,0,TRUE,0,2.882,Sr Analyst,CBS_SC_Team,US,,0.5,28-10-2025 19:26,ingest_job_v2
3918,CASE-358106,HR,Onboarding,ACT-2224784,Schedule Interview,EMP-3288,Human,PeopleSoft,14-06-2025 10:27,30:24.4,3.39,TRUE,FALSE,,0,3.39,TRUE,Mismatch,FALSE,0,TRUE,0,2.751,Sr Analyst,CBS_HR_Team,US,,0.5,14-06-2025 08:35,ingest_job_v2
3919,CASE-112537,HR,Hiring,ACT-1514490,Approve Invoice,BOT-555,Bot,Email,08-10-2025 09:43,08-10-2025 09:52,8.9,FALSE,FALSE,,0,0,FALSE,,FALSE,0,TRUE,0,3.377,Bot,CBS_HR_Team,EU,,0.55,08-10-2025 08:35,EMP-1001
3920,CASE-456037,F&A,AR,ACT-4207540,Process Payment,EMP-6744,Human,Email,29-10-2025 19:11,29-10-2025 19:24,13.1,TRUE,TRUE,AI,13.35,13.1,TRUE,Missing Data,TRUE,3,TRUE,0,0.402,Approver,CBS_HR_Team,India,,1.18,29-10-2025 18:09,EMP-1001
3921,CASE-125214,F&A,Payroll,ACT-4702605,Validate Invoice,EMP-7128,Human,SAP ECC,02-11-2025 21:14,37:39.6,23.46,TRUE,FALSE,,0,23.46,FALSE,,FALSE,0,TRUE,0,3.589,Sr Analyst,CBS_Payroll_Team,US,,1.57,02-11-2025 19:16,EMP-1002
3922,CASE-755549,Supply Chain,Logistics,ACT-3818163,Update Inventory,EMP-4950,Human,SAP ECC,06-04-2025 11:41,45:26.4,4.09,TRUE,TRUE,,20.68,4.09,FALSE,,FALSE,0,TRUE,0,3.535,Approver,CBS_AR_Team,EU,,0.5,06-04-2025 09:47,EMP-2001
3923,CASE-738440,F&A,MonthEndClose,ACT-9683231,Post Journal,EMP-3130,Human,Oracle EBS,24-08-2025 00:02,14:45.8,12.23,TRUE,TRUE,RPA,11.38,12.23,FALSE,,FALSE,0,TRUE,0,1.525,SME,CBS_Payroll_Team,India,15589.65,0.83,23-08-2025 22:48,EMP-2001
3924,CASE-532917,F&A,MonthEndClose,ACT-7011151,Schedule Shipment,EMP-5499,Human,Email,19-05-2025 04:22,24:51.2,2.47,TRUE,FALSE,,0,2.47,FALSE,,FALSE,0,TRUE,0,0.407,Approver,CBS_SC_Team,India,17532.02,0.5,19-05-2025 02:41,EMP-2001
3925,CASE-406003,F&A,AR,ACT-4557072,Approve Invoice,EMP-4340,Human,Oracle EBS,19-02-2025 23:07,45:03.6,37.11,TRUE,TRUE,Workflow,84.66,37.11,FALSE,,FALSE,0,TRUE,0,0.768,Sr Analyst,CBS_HR_Team,India,14653.17,1.39,19-02-2025 22:42,ingest_job_v1
3926,CASE-888589,F&A,AR,ACT-1029269,Create Purchase Order,EMP-9252,Human,PeopleSoft,07-09-2025 18:58,07-09-2025 18:59,0.5,TRUE,TRUE,Workflow,12.03,0.5,FALSE,,FALSE,0,TRUE,0,0.621,Approver,CBS_AP_Team,US,6545.42,0.5,07-09-2025 18:02,ingest_job_v1
3927,CASE-556286,Supply Chain,Order Fulfillment,ACT-2964123,Schedule Shipment,EMP-9630,Human,PeopleSoft,20-04-2025 15:41,20-04-2025 15:49,7.4,TRUE,FALSE,,0,7.4,FALSE,,FALSE,0,FALSE,29.6,1.526,Manager,CBS_HR_Team,India,,0.5,20-04-2025 15:39,ingest_job_v1
3928,CASE-871455,HR,Leaves,ACT-4847782,Schedule Interview,SYSTEM-91,System,Oracle EBS,07-05-2025 16:04,13:11.2,8.62,FALSE,FALSE,,0,0,FALSE,,FALSE,0,TRUE,0,2.771,System,CBS_HR_Team,EU,,0.8,07-05-2025 14:53,EMP-2001
3929,CASE-192983,F&A,AP,ACT-3454003,Process Payment,BOT-336,Bot,PeopleSoft,22-05-2025 02:05,14:30.2,9.32,FALSE,FALSE,,0,0,FALSE,,FALSE,0,TRUE,0,1.396,Bot,CBS_AR_Team,US,16728.4,0.5,22-05-2025 00:57,EMP-2001
3930,CASE-594586,HR,Payroll,ACT-7172919,Post Journal,EMP-4311,Human,Email,29-06-2025 17:43,44:16.8,1.03,TRUE,TRUE,Script,31.73,1.03,FALSE,,FALSE,0,TRUE,0,0.767,SME,CBS_SC_Team,US,,0.5,29-06-2025 16:56,EMP-1002
3931,CASE-805817,F&A,AP,ACT-6631010,Post Journal,EMP-3489,Human,CustomPortal,21-01-2025 04:03,26:17.6,22.31,TRUE,TRUE,API,64.54,22.31,FALSE,,FALSE,0,TRUE,0,4.105,Sr Analyst,CBS_Payroll_Team,US,14196.57,2,21-01-2025 02:13,EMP-1002
3932,CASE-374387,HR,Leaves,ACT-1529586,Schedule Shipment,EMP-3218,Human,SAP ECC,21-07-2025 09:32,21-07-2025 09:34,1.6,TRUE,TRUE,API,71.85,1.6,FALSE,,FALSE,0,TRUE,0,2.219,Sr Analyst,CBS_AR_Team,India,,0.5,21-07-2025 08:06,EMP-1001
3933,CASE-747694,F&A,AR,ACT-2159340,Receive Goods,EMP-9858,Human,Email,18-01-2025 21:19,18-01-2025 21:27,7.8,TRUE,FALSE,,0,7.8,FALSE,,FALSE,0,TRUE,0,1.04,Approver,CBS_AR_Team,EU,14251.86,0.5,18-01-2025 19:51,EMP-1001
3934,CASE-553752,Supply Chain,Logistics,ACT-7103429,Validate Candidate,EMP-6979,Human,Email,11-07-2025 00:51,53:09.2,2.02,TRUE,FALSE,,0,2.02,FALSE,,FALSE,0,TRUE,0,3.278,Analyst,CBS_HR_Team,India,,0.5,10-07-2025 23:51,EMP-1001
3935,CASE-822107,HR,Leaves,ACT-4115063,Resolve Exception,EMP-6788,Human,Excel,21-08-2025 21:00,03:38.4,2.94,TRUE,TRUE,API,42.12,2.94,FALSE,,FALSE,0,TRUE,0,1.31,SME,CBS_Payroll_Team,EU,,0.5,21-08-2025 19:56,ingest_job_v1
3936,CASE-542749,Supply Chain,Logistics,ACT-1079605,Process Payment,EMP-2039,Human,Email,03-03-2025 06:12,18:51.8,6.33,TRUE,TRUE,Script,48.69,6.33,FALSE,,FALSE,0,FALSE,21.535,0.199,Analyst,CBS_HR_Team,EU,,0.5,03-03-2025 05:06,ingest_job_v1
3937,CASE-901026,F&A,AR,ACT-6987366,Post Journal,EMP-9328,Human,PeopleSoft,08-08-2025 01:01,05:38.2,4.32,TRUE,FALSE,,0,4.32,FALSE,,FALSE,0,TRUE,0,2.112,Analyst,CBS_Payroll_Team,US,,0.5,08-08-2025 00:22,EMP-2001
3938,CASE-766582,HR,Leaves,ACT-6519166,Create Purchase Order,EMP-2115,Human,Oracle EBS,19-04-2025 00:40,19-04-2025 00:42,1.4,TRUE,FALSE,,0,1.4,FALSE,,FALSE,0,TRUE,0,0.601,Manager,CBS_SC_Team,India,,0.5,19-04-2025 00:08,EMP-2001
3939,CASE-290000,Supply Chain,Procurement,ACT-3659124,Process Onboarding,EMP-6125,Human,CustomPortal,26-02-2025 08:32,26-02-2025 08:33,1.5,TRUE,FALSE,,0,1.5,FALSE,,FALSE,0,TRUE,0,2.094,Associate,CBS_SC_Team,EU,,0.5,26-02-2025 07:30,EMP-1001
3940,CASE-550869,Supply Chain,Logistics,ACT-7222052,Receive Goods,EMP-7508,Human,Oracle EBS,25-06-2025 01:17,21:59.8,4.33,TRUE,FALSE,,0,4.33,FALSE,,FALSE,0,TRUE,0,2.713,Manager,CBS_AP_Team,India,,0.5,24-06-2025 23:38,EMP-2001
3941,CASE-750521,Supply Chain,Order Fulfillment,ACT-9702298,Process Payment,BOT-642,Bot,Email,22-06-2025 15:07,47:48.2,40.17068512,FALSE,FALSE,,0,0,FALSE,,FALSE,0,TRUE,0,3.188,Bot,CBS_HR_Team,India,,1.79,22-06-2025 13:36,EMP-1002
3942,CASE-904835,Supply Chain,Order Fulfillment,ACT-7465991,Post Journal,EMP-2793,Human,Oracle EBS,12-06-2025 06:03,22:10.6,18.26,TRUE,TRUE,,72.22,18.26,FALSE,,FALSE,0,TRUE,0,1.538,Analyst,CBS_AR_Team,US,,0.99,12-06-2025 04:54,ingest_job_v2
3943,CASE-967320,Supply Chain,Logistics,ACT-6400744,Process Payment,EMP-7695,Human,Oracle EBS,16-10-2025 02:52,16-10-2025 02:53,0.7,TRUE,TRUE,Workflow,88.32,0.7,FALSE,,FALSE,0,FALSE,5.301,1.386,Associate,CBS_AP_Team,EU,,0.5,16-10-2025 01:27,ingest_job_v1
3944,CASE-382669,F&A,Payroll,ACT-3486219,Approve Leave,EMP-5181,Human,CustomPortal,14-05-2025 02:16,14-05-2025 02:20,4,TRUE,FALSE,,0,4,FALSE,,FALSE,0,TRUE,0,0.535,Analyst,CBS_SC_Team,US,18674.3,0.5,14-05-2025 01:27,EMP-2001
3945,CASE-903025,HR,Hiring,ACT-2160865,Validate Candidate,EMP-5115,Human,Email,29-10-2025 15:56,29-10-2025 15:57,0.85,TRUE,TRUE,Script,35.79,0.85,FALSE,,FALSE,0,TRUE,0,3.138,SME,CBS_AR_Team,EU,,0.5,29-10-2025 14:41,EMP-1001
